_collected_at,airline,arrAirport,arrAirportEng,arrvAirportCode,codeshare,depAirport,depAirportCode,depAirportEng,estimateddatetime,fgenTime,fid,flightid,io,line,masterflightid,rmkKor,scheduledatetime,searchday
2026-09-19T22:18:31+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609181716,20260918235904,0000000000000012800560,OZ8112,O,국내,BX8112,출발,202609181630,20260918
2026-09-19T22:18:31+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609181712,20260918235906,0000000000000012697086,LJ564,O,국내,,출발,202609181640,20260918
2026-09-19T22:18:31+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609181739,20260918235904,0000000000000012801032,OZ8132,O,국내,BX8132,출발,202609181705,20260918
2026-09-19T22:18:31+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609181739,20260918235907,0000000000000012801032,BX8132,O,국내,BX8132,출발,202609181705,20260918
2026-09-19T22:18:31+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609181748,20260918235904,0000000000000012697926,LJ566,O,국내,,출발,202609181720,20260918
2026-09-19T22:18:31+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609181836,20260918235904,0000000000000013086916,KE1550,O,국내,,출발,202609181820,20260918
2026-09-19T22:18:31+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609181851,20260918235904,0000000000000013155851,OZ8116,O,국내,BX8116,출발,202609181830,20260918
2026-09-19T22:18:31+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609181851,20260918235906,0000000000000013155851,BX8116,O,국내,BX8116,출발,202609181830,20260918
2026-09-19T22:18:31+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609181856,20260918235906,0000000000000012776904,7C512,O,국내,,출발,202609181835,20260918
2026-09-19T22:18:31+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609181937,20260918235906,0000000000000012698766,LJ568,O,국내,,출발,202609181915,20260918
2026-09-19T22:18:31+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609181941,20260918235907,0000000000000013150226,KE1554,O,국내,,출발,202609181925,20260918
2026-09-19T22:18:31+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609181943,20260918235907,0000000000000012699556,LJ570,O,국내,,출발,202609181935,20260918
2026-09-19T22:18:31+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609182005,20260918235907,0000000000000012802480,BX8114,O,국내,BX8114,출발,202609181935,20260918
2026-09-19T22:18:31+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609182005,20260918235904,0000000000000012802480,OZ8114,O,국내,BX8114,출발,202609181935,20260918
2026-09-19T22:18:31+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609182040,20260918235904,0000000000000013062960,OZ8138,O,국내,BX8138,출발,202609181955,20260918
2026-09-19T22:18:31+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609182040,20260918235904,0000000000000013062960,BX8138,O,국내,BX8138,출발,202609181955,20260918
2026-09-19T22:18:31+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609182018,20260918235908,0000000000000012777324,7C514,O,국내,,출발,202609182000,20260918
2026-09-19T22:18:31+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609182050,20260918235906,0000000000000012844634,KE1558,O,국내,,출발,202609182030,20260918
2026-09-19T22:18:31+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609182126,20260918235907,0000000000000013087136,KE1562,O,국내,,출발,202609182105,20260918
