_collected_at,airline,arrAirport,arrAirportCode,arrAirportEng,arrvAirportCode,codeshare,depAirport,depAirportCode,depAirportEng,estimateddatetime,fgenTime,fid,flightid,io,line,masterflightid,rmkKor,scheduledatetime,searchday
2026-09-22T23:52:41+09:00,진에어,부산/김해,PUS,GIMHAE,,N,클락필드/클라크필드,CRK,CLARK FIELD,202609210613,20260921235907,0000000000000013157552,LJ066,I,국제,,도착,202609210625,20260921
2026-09-22T23:52:41+09:00,대한항공,부산/김해,PUS,GIMHAE,,N,베이징(서우두)/서우두,PEK,BEIJING CAPITAL,202609210619,20260921235907,0000000000000013162191,KE2062,I,국제,,도착,202609210630,20260921
2026-09-22T23:52:41+09:00,대한항공,부산/김해,PUS,GIMHAE,,Y,베이징(서우두)/서우두,PEK,BEIJING CAPITAL,202609210630,20260921235903,0000000000000013162191,KEKE,I,국제,KE2062,,202609210630,20260921
2026-09-22T23:52:41+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,마카오,MFM,MACAU,202609210616,20260921235904,0000000000000013119294,BX382,I,국제,,도착,202609210630,20260921
2026-09-22T23:52:41+09:00,비엣젯항공,부산/김해,PUS,GIMHAE,,N,푸꼭(푸국)/푸꾸옥,PQC,PHU QUOC AIRPORT,202609210655,20260921235905,0000000000000013170168,VJ968,I,국제,,도착,202609210640,20260921
2026-09-22T23:52:41+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,상하이/푸동,PVG,PUDONG,202609210640,20260921235904,0000000000000012708134,7C8352,I,국제,,도착,202609210640,20260921
2026-09-22T23:52:41+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,싱가폴/싱가포르,SIN,SINGAPORE,202609210632,20260921235907,0000000000000013008447,OZ6786,I,국제,SQ616,도착,202609210650,20260921
2026-09-22T23:52:41+09:00,싱가포르항공,부산/김해,PUS,GIMHAE,,Y,싱가폴/싱가포르,SIN,SINGAPORE,202609210632,20260921235905,0000000000000013008447,SQ616,I,국제,SQ616,도착,202609210650,20260921
2026-09-22T23:52:41+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,울란바토르/칭기스칸,UBN,ULAANBAATAR,202609210637,20260921235905,0000000000000013174213,7C5258,I,국제,,도착,202609210650,20260921
2026-09-22T23:52:41+09:00,버진오스트레일리아항공,부산/김해,PUS,GIMHAE,,Y,싱가폴/싱가포르,SIN,SINGAPORE,202609210632,20260921235907,0000000000000013008447,VA5846,I,국제,SQ616,도착,202609210650,20260921
2026-09-22T23:52:41+09:00,에어인디아,부산/김해,PUS,GIMHAE,,Y,싱가폴/싱가포르,SIN,SINGAPORE,202609210632,20260921235907,0000000000000013008447,AI8248,I,국제,SQ616,도착,202609210650,20260921
2026-09-22T23:52:41+09:00,이스타항공,부산/김해,PUS,GIMHAE,,N,푸꼭(푸국)/푸꾸옥,PQC,PHU QUOC AIRPORT,202609210643,20260921235904,0000000000000013176031,ZE982,I,국제,,도착,202609210655,20260921
2026-09-22T23:52:41+09:00,비엣젯항공,부산/김해,PUS,GIMHAE,,N,호치민/호찌민,SGN,HO CHI MINH,202609210829,20260921235904,0000000000000013152265,VJ868,I,국제,,도착,202609210655,20260921
2026-09-22T23:52:41+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,세부,CEB,CEBU,202609210648,20260921235905,0000000000000013196222,BX712,I,국제,,도착,202609210655,20260921
2026-09-22T23:52:41+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,팡라오/보홀팡라오,TAG,BOHOL PANGLAO,202609210635,20260921235904,0000000000000013075137,7C2158,I,국제,,도착,202609210655,20260921
2026-09-22T23:52:41+09:00,진에어,부산/김해,PUS,GIMHAE,,N,방콕/수완나품,BKK,BANGKOK,202609210710,20260921235906,0000000000000013134860,LJ022,I,국제,,도착,202609210700,20260921
2026-09-22T23:52:41+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,청두/톈푸,TFU,TIANFU,202609210650,20260921235905,0000000000000013171822,BX3845,I,국제,,도착,202609210700,20260921
